Strategy,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-29 09:25:00,2025-05-29 13:55:00,MCX COPPER,863.05,865.3,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-29 21:45:00,2025-05-29 23:01:00,MCX COPPER,862.6,862.25,7500,-1,2625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-30 11:31:00,2025-05-30 18:30:00,MCX COPPER,862.6,863.85,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-05-30 18:35:00,2025-05-30 19:31:00,MCX COPPER,863.6,859.6,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-02 12:00:00,2025-06-02 17:55:00,MCX COPPER,866.1,870.1,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-02 18:10:00,2025-06-02 23:01:00,MCX COPPER,869.45,867.45,7500,1,-15000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-03 11:20:00,2025-06-03 17:05:00,MCX COPPER,862.8,866.8,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-05 09:51:00,2025-06-05 14:55:00,MCX COPPER,874.8,878.8,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-05 16:10:00,2025-06-05 16:57:00,MCX COPPER,883.5,883.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-09 11:30:00,2025-06-09 17:41:00,MCX COPPER,876.25,880.25,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-09 21:00:00,2025-06-09 23:00:00,MCX COPPER,883.8,882.7,7500,1,-8250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-10 13:20:00,2025-06-10 19:38:00,MCX COPPER,880.75,881.0,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-11 13:05:00,2025-06-11 14:50:00,MCX COPPER,879.2,870.95,7500,-1,61875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-11 17:00:00,2025-06-11 18:01:00,MCX COPPER,870.05,874.05,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-12 11:55:00,2025-06-12 13:38:00,MCX COPPER,874.9,872.65,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-13 18:25:00,2025-06-13 22:18:00,MCX COPPER,870.3,874.55,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-16 12:25:00,2025-06-16 13:56:00,MCX COPPER,876.9,878.15,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-17 22:30:00,2025-06-17 23:02:00,MCX COPPER,880.1,880.1,7500,1,0.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-18 10:45:00,2025-06-18 23:00:00,MCX COPPER,882.15,879.65,7500,1,-18750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-19 16:30:00,2025-06-19 23:01:00,MCX COPPER,878.65,878.9,7500,1,1875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-20 20:10:00,2025-06-20 21:53:00,MCX COPPER,879.0,878.75,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-23 18:25:00,2025-06-23 23:00:00,MCX COPPER,885.15,888.4,7500,-1,-24375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-24 15:10:00,2025-06-24 18:55:00,MCX COPPER,887.75,883.75,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-25 15:25:00,2025-06-25 23:00:00,MCX COPPER,884.0,886.0,7500,-1,-15000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-26 10:52:00,2025-06-26 14:19:00,MCX COPPER,887.5,891.5,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-06-26 15:00:00,2025-06-26 18:04:00,MCX COPPER,893.5,893.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-01 15:15:00,2025-07-01 20:06:00,MCX COPPER,899.05,902.3,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-04 15:15:00,2025-07-04 23:01:00,MCX COPPER,891.65,892.05,7500,1,3000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-08 20:40:00,2025-07-08 22:26:00,MCX COPPER,887.7,891.7,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-08 22:50:00,2025-07-08 22:55:00,MCX COPPER,891.8,893.05,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-09 18:07:00,2025-07-09 23:00:00,MCX COPPER,883.25,883.55,7500,-1,-2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-11 13:10:00,2025-07-11 18:36:00,MCX COPPER,883.85,882.6,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-14 11:40:00,2025-07-14 18:41:00,MCX COPPER,884.9,880.65,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-14 20:45:00,2025-07-14 23:00:00,MCX COPPER,882.45,882.3,7500,1,-1125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-15 09:46:00,2025-07-15 23:00:00,MCX COPPER,880.45,883.5,7500,-1,-22875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-16 11:35:00,2025-07-16 23:02:00,MCX COPPER,880.5,881.3,7500,-1,-6000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-17 19:37:00,2025-07-17 23:00:00,MCX COPPER,880.25,882.6,7500,1,17625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-18 10:50:00,2025-07-18 17:09:00,MCX COPPER,885.5,887.75,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-22 21:05:00,2025-07-22 23:00:00,MCX COPPER,898.8,898.45,7500,1,-2625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-23 15:00:00,2025-07-23 23:00:00,MCX COPPER,900.6,898.35,7500,1,-16875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-24 11:20:00,2025-07-24 18:04:00,MCX COPPER,899.9,895.9,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-25 09:30:00,2025-07-25 23:03:00,MCX COPPER,892.05,889.1,7500,-1,22125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-28 19:35:00,2025-07-28 19:57:00,MCX COPPER,897.45,896.2,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-29 19:21:00,2025-07-29 22:09:00,MCX COPPER,898.8,899.05,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-31 09:30:00,2025-07-31 09:38:00,MCX COPPER,882.4,886.4,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-31 12:30:00,2025-07-31 12:57:00,MCX COPPER,877.15,874.9,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-07-31 13:05:00,2025-07-31 16:49:00,MCX COPPER,877.25,877.0,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-01 09:26:00,2025-08-01 11:51:00,MCX COPPER,878.25,878.5,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-01 19:45:00,2025-08-01 23:00:00,MCX COPPER,877.9,878.6,7500,-1,-5250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-04 17:05:00,2025-08-04 23:00:00,MCX COPPER,885.55,887.0,7500,1,10875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-05 11:10:00,2025-08-05 23:01:00,MCX COPPER,887.5,880.9,7500,-1,49500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-06 18:05:00,2025-08-06 23:01:00,MCX COPPER,884.0,883.45,7500,1,-4125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-07 11:00:00,2025-08-07 19:10:00,MCX COPPER,884.25,884.0,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-08 18:20:00,2025-08-08 19:43:00,MCX COPPER,885.0,885.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-12 12:26:00,2025-08-12 19:44:00,MCX COPPER,887.2,890.45,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-12 20:25:00,2025-08-12 23:00:00,MCX COPPER,892.25,892.65,7500,1,3000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-14 13:35:00,2025-08-14 18:30:00,MCX COPPER,887.65,886.4,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-19 15:55:00,2025-08-19 23:01:00,MCX COPPER,878.75,873.55,7500,-1,39000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-20 18:51:00,2025-08-20 23:01:00,MCX COPPER,872.9,873.8,7500,1,6750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-21 18:01:00,2025-08-21 23:00:00,MCX COPPER,872.7,877.2,7500,1,33750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-22 12:25:00,2025-08-22 20:53:00,MCX COPPER,876.5,880.5,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-25 15:20:00,2025-08-25 23:02:00,MCX COPPER,890.2,890.45,7500,-1,-1875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-28 09:36:00,2025-08-28 12:34:00,MCX COPPER,884.3,888.3,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-28 13:05:00,2025-08-28 23:00:00,MCX COPPER,887.5,891.05,7500,1,26625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-08-29 11:55:00,2025-08-29 15:55:00,MCX COPPER,894.1,899.35,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-02 09:05:00,2025-09-02 13:57:00,MCX COPPER,900.95,897.7,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-02 14:32:00,2025-09-02 16:41:00,MCX COPPER,897.85,898.1,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-03 17:20:00,2025-09-03 18:46:00,MCX COPPER,905.35,905.1,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-04 12:36:00,2025-09-04 23:00:00,MCX COPPER,901.1,899.9,7500,1,-9000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-05 14:10:00,2025-09-05 23:00:00,MCX COPPER,905.0,897.35,7500,-1,57375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-08 09:30:00,2025-09-08 12:57:00,MCX COPPER,898.9,899.15,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-09 16:00:00,2025-09-09 23:00:00,MCX COPPER,903.2,902.5,7500,1,-5250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-11 09:30:00,2025-09-11 18:12:00,MCX COPPER,906.6,910.6,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-12 14:06:00,2025-09-12 19:26:00,MCX COPPER,917.4,915.15,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-15 09:05:00,2025-09-15 18:48:00,MCX COPPER,915.6,914.35,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-16 18:55:00,2025-09-16 23:01:00,MCX COPPER,917.75,915.4,7500,-1,17625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-17 13:10:00,2025-09-17 14:16:00,MCX COPPER,905.65,901.4,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-18 17:21:00,2025-09-18 23:00:00,MCX COPPER,904.95,902.6,7500,1,-17625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-22 11:20:00,2025-09-22 18:11:00,MCX COPPER,908.8,909.05,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-24 20:25:00,2025-09-24 21:12:00,MCX COPPER,936.0,940.25,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-25 22:45:00,2025-09-25 23:01:00,MCX COPPER,936.5,936.95,7500,-1,-3375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-26 14:46:00,2025-09-26 18:01:00,MCX COPPER,938.3,937.05,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-26 20:51:00,2025-09-26 23:00:00,MCX COPPER,938.75,939.5,7500,1,5625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-29 09:40:00,2025-09-29 12:03:00,MCX COPPER,946.3,946.55,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-09-29 17:40:00,2025-09-29 20:25:00,MCX COPPER,949.2,959.45,7500,1,76875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-01 09:30:00,2025-10-01 12:10:00,MCX COPPER,950.8,950.55,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-01 18:05:00,2025-10-01 18:21:00,MCX COPPER,957.0,953.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-03 13:10:00,2025-10-03 14:42:00,MCX COPPER,974.9,977.15,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-03 19:25:00,2025-10-03 19:44:00,MCX COPPER,983.7,983.95,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-03 20:50:00,2025-10-03 21:10:00,MCX COPPER,988.75,991.0,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-06 11:00:00,2025-10-06 12:40:00,MCX COPPER,1000.05,996.8,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-07 09:05:00,2025-10-07 11:02:00,MCX COPPER,996.5,996.25,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-08 12:15:00,2025-10-08 13:26:00,MCX COPPER,999.9,1001.15,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-08 16:30:00,2025-10-08 18:47:00,MCX COPPER,1003.65,999.65,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-08 21:55:00,2025-10-08 23:01:00,MCX COPPER,998.4,999.0,7500,1,4500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-09 18:50:00,2025-10-09 19:12:00,MCX COPPER,1024.4,1020.4,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-09 20:15:00,2025-10-09 22:14:00,MCX COPPER,1013.0,1010.75,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-10 15:50:00,2025-10-10 17:36:00,MCX COPPER,1005.3,1004.05,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-10 19:25:00,2025-10-10 20:29:00,MCX COPPER,1009.0,1005.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-14 09:30:00,2025-10-14 09:51:00,MCX COPPER,1008.5,1004.5,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-15 09:25:00,2025-10-15 10:52:00,MCX COPPER,991.6,995.6,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-15 11:50:00,2025-10-15 14:33:00,MCX COPPER,998.75,994.75,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-15 18:05:00,2025-10-15 18:45:00,MCX COPPER,994.35,994.1,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-15 21:40:00,2025-10-15 23:00:00,MCX COPPER,991.55,991.65,7500,-1,-750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-16 10:15:00,2025-10-16 23:00:00,MCX COPPER,994.15,993.7,7500,1,-3375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-17 09:30:00,2025-10-17 12:55:00,MCX COPPER,991.4,986.15,7500,-1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-17 17:10:00,2025-10-17 17:32:00,MCX COPPER,990.45,986.45,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-21 14:20:00,2025-10-21 14:44:00,MCX COPPER,983.0,983.35,7500,-1,-2625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-24 12:36:00,2025-10-24 13:35:00,MCX COPPER,997.0,993.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-24 19:05:00,2025-10-24 21:32:00,MCX COPPER,993.6,995.85,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-24 22:35:00,2025-10-24 23:00:00,MCX COPPER,995.1,995.1,7500,-1,-0.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-27 09:35:00,2025-10-27 10:44:00,MCX COPPER,1009.5,1011.75,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-27 14:55:00,2025-10-27 20:12:00,MCX COPPER,1010.6,1008.35,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-27 22:00:00,2025-10-27 23:00:00,MCX COPPER,1010.0,1010.45,7500,1,3375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-28 15:35:00,2025-10-28 16:34:00,MCX COPPER,1003.85,1006.1,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-28 16:41:00,2025-10-28 20:46:00,MCX COPPER,1005.25,1009.5,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-29 09:41:00,2025-10-29 12:27:00,MCX COPPER,1011.25,1017.5,7500,1,46875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-29 12:30:00,2025-10-29 18:46:00,MCX COPPER,1017.6,1017.85,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-29 21:05:00,2025-10-29 23:00:00,MCX COPPER,1023.35,1021.35,7500,1,-15000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-30 09:37:00,2025-10-30 10:07:00,MCX COPPER,1018.55,1016.3,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-30 20:35:00,2025-10-30 21:22:00,MCX COPPER,1007.55,1011.55,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-10-31 19:25:00,2025-10-31 23:02:00,MCX COPPER,1010.95,1011.25,7500,-1,-2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-04 09:30:00,2025-11-04 12:11:00,MCX COPPER,1004.45,1000.2,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-04 12:15:00,2025-11-04 13:07:00,MCX COPPER,1000.35,1000.1,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-07 11:20:00,2025-11-07 14:01:00,MCX COPPER,1002.05,1002.3,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-07 14:21:00,2025-11-07 18:40:00,MCX COPPER,1002.8,1002.55,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-12 09:30:00,2025-11-12 15:41:00,MCX COPPER,1008.85,1009.1,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-13 09:50:00,2025-11-13 15:01:00,MCX COPPER,1017.35,1017.6,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-13 16:45:00,2025-11-13 19:26:00,MCX COPPER,1016.5,1020.5,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-13 19:40:00,2025-11-13 22:41:00,MCX COPPER,1018.75,1014.75,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-14 11:05:00,2025-11-14 14:22:00,MCX COPPER,1011.1,1010.85,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-14 16:05:00,2025-11-14 18:47:00,MCX COPPER,1011.8,1007.8,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-14 19:30:00,2025-11-14 20:58:00,MCX COPPER,1001.95,1005.95,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-14 22:15:00,2025-11-14 23:00:00,MCX COPPER,1010.2,1008.5,7500,1,-12750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-17 11:23:00,2025-11-17 20:02:00,MCX COPPER,1003.3,1003.05,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-18 10:45:00,2025-11-18 13:47:00,MCX COPPER,992.5,996.5,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-18 14:20:00,2025-11-18 23:00:00,MCX COPPER,996.8,995.1,7500,1,-12750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-19 09:25:00,2025-11-19 17:29:00,MCX COPPER,997.05,1002.3,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-21 12:00:00,2025-11-21 15:17:00,MCX COPPER,995.5,997.75,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-21 18:30:00,2025-11-21 23:00:00,MCX COPPER,1001.45,1003.1,7500,1,12375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-24 14:40:00,2025-11-24 23:00:00,MCX COPPER,1009.35,1006.7,7500,1,-19875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-25 14:35:00,2025-11-25 18:36:00,MCX COPPER,1013.2,1017.2,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-25 19:05:00,2025-11-25 20:13:00,MCX COPPER,1017.15,1013.15,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-27 19:00:00,2025-11-27 23:00:00,MCX COPPER,1019.0,1020.5,7500,-1,-11250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-11-28 12:25:00,2025-11-28 20:03:00,MCX COPPER,1023.8,1041.05,7500,1,129375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-02 15:35:00,2025-12-02 19:19:00,MCX COPPER,1049.75,1049.5,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-03 12:05:00,2025-12-03 15:43:00,MCX COPPER,1054.4,1069.65,7500,1,114375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-03 21:40:00,2025-12-03 22:26:00,MCX COPPER,1080.05,1076.05,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-04 19:50:00,2025-12-04 20:10:00,MCX COPPER,1073.5,1073.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-08 15:00:00,2025-12-08 15:46:00,MCX COPPER,1098.55,1097.3,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-08 20:55:00,2025-12-08 21:50:00,MCX COPPER,1094.0,1092.75,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-09 20:00:00,2025-12-09 20:23:00,MCX COPPER,1079.8,1079.55,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-09 21:15:00,2025-12-09 23:00:00,MCX COPPER,1082.0,1080.3,7500,1,-12750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-10 16:05:00,2025-12-10 17:11:00,MCX COPPER,1091.4,1091.65,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-10 20:20:00,2025-12-10 23:00:00,MCX COPPER,1085.5,1085.8,7500,-1,-2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-11 12:00:00,2025-12-11 14:30:00,MCX COPPER,1092.7,1094.95,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-11 18:20:00,2025-12-11 19:02:00,MCX COPPER,1099.25,1100.5,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-11 22:00:00,2025-12-11 22:32:00,MCX COPPER,1108.55,1111.8,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-12 09:35:00,2025-12-12 11:53:00,MCX COPPER,1112.05,1122.3,7500,1,76875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-12 19:25:00,2025-12-12 20:02:00,MCX COPPER,1119.75,1123.0,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-15 17:45:00,2025-12-15 18:22:00,MCX COPPER,1111.3,1117.55,7500,1,46875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-15 18:40:00,2025-12-15 18:53:00,MCX COPPER,1117.7,1118.95,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2025-12-16 09:25:00,2025-12-16 09:56:00,MCX COPPER,1104.0,1103.75,7500,-1,1875.0,StopLoss
